id;descricao;descricao detalhada;unidade de medida;;;;;;
1;359568 - 1,10-FENANTROLINA (ORTO-FENANTROLINA);1,10-FENANTROLINA ORTO (ORTO-FENANTROLINA),ASPECTO FÍSICO PÓ ESBRANQUIÇADO, CRISTALINO ODOR FRACO, PESO MOLECULAR 198,22,FÓRMULAQUÍMICA12H8N2.H20 (MONOHIDRATADA) GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A.;G;;;;;;;;;;;;;
224;347885 - NAFTALENO;NAFTALENO (NAFTALINA), ASPECTO FÍSICO ESFERAS BRANCAS, DE ODOR CARACTERÍSTICO, PESO MOLECULAR 128,17, FÓRMULA QUÍMICA C10H8, GRAU DE PUREZA EM TORNO DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 91-20-3.;G;19; ASPECTO FÍSICO PÓ MARRON ESCURO À VERMELHO PARDO; INODORO; FÓRMULA QUÍMICA C8H8N6O6; GRAU DE PUREZA MÍNIMA DE 97%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 3051-09-0.;G;;;;;
225;359532 - NAFTILAMINA;NAFTILAMINA, FÓRMULA QUÍMICA C10H9N -(ALFA-NAFTILAMINA OU 1-NAFTILAMINA), ASPECTO FÍSICO CRISTAL INCOLOR, ODOR DE AMÔNIA, PESO MOLECULAR 143,19, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 134-32-7.;G; DE ODOR CARACTERÍSTICO; PESO MOLECULAR 128;17; FÓRMULA QUÍMICA C10H8; GRAU DE PUREZA EM TORNO DE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 91-20-3.;G;;;;;;
226;354392 - NEGRO DE ERIOCROMO T;NEGRO DE ERIOCROMO T, PESO MOLECULAR 461,38, ASPECTO FÍSICO PÓ ESCURO, PRETO MARROM, INODORO, FÓRMULA QUÍMICA C20H12N3O7SNA, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 1787-61-7.;G; ASPECTO FÍSICO CRISTAL INCOLOR; ODOR DE AMÔNIA; PESO MOLECULAR 143;19; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 134-32-7.;G;;;;;
227;356830 - NINHIDRINA;NINIDRINA (NINHIDRINA), ASPECTO FÍSICO PÓ CRISTALINO BRANCO À LEVEMENTE AMARELADO, FÓRMULA QUÍMICA C9H6O4, PESO MOLECULAR 178,14, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 485-47-2.;G;38; ASPECTO FÍSICO PÓ ESCURO; PRETO MARROM; INODORO; FÓRMULA QUÍMICA C20H12N3O7SNA; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1787-61-7.;G;;;;;
228;374389 - NITRATO DE ALUMÍNIO (NONAHIDRATADO);NITRATO DE ALUMÍNIO (NONAHIDRATADO), ASPECTO FÍSICO CRISTAIS BRANCOS, PESO MOLECULAR 375,13, FÓRMULA QUÍMICA AL(NO3)3·9H2O , GRAU DE PUREZA MÍNIMA DE 98,5%, CARACTERÍSTICA ADICIONAL REAGENTE P.A ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7784-27-2.;G; FÓRMULA QUÍMICA C9H6O4; PESO MOLECULAR 178;14; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 485-47-2.;G;;;;;;
229;358297 - NITRATO DE AMÔNIO;NITRATO DE AMÔNIO, PESO MOLECULAR 80,04 G/MOL, ASPECTO FÍSICO PÓ FINO, CRISTALINO. ESBRANQUIÇADO,  FÓRMULA QUÍMICA NH4NO3, GRAU DE PUREZA  MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 6484-52-2.;KG; PESO MOLECULAR 375;13; FÓRMULA QUÍMICA AL(NO3)3·9H2O ; GRAU DE PUREZA MÍNIMA DE 98;5%; CARACTERÍSTICA ADICIONAL REAGENTE P.A ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7784-27-2.;G;;;;;
230;359011 - NITRATO DE BÁRIO;NITRATO DE BÁRIO, ASPECTO FÍSICO CRISTAL BRANCO, INODORO, FÓRMULA QUÍMICA BA(NO3)2, PESO MOLECULAR 261,34, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 10022-31-8.;KG;04 G/MOL; ASPECTO FÍSICO PÓ FINO; CRISTALINO. ESBRANQUIÇADO;  FÓRMULA QUÍMICA NH4NO3; GRAU DE PUREZA  MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 6484-52-2.;KG;;;;;
231;353053 - NITRATO DE BISMUTO (PENTAHIDRATADO);NITRATO DE BISMUTO (PENTAHIDRATADO), ASPECTO FÍSICO CRISTAL BRANCO, HIGROSCÓPICO, FÓRMULA QUÍMICA BI(NO3)3.5H2O , PESO MOLECULAR 485,07, TEOR DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 10035-06-0.;G; INODORO; FÓRMULA QUÍMICA BA(NO3)2; PESO MOLECULAR 261;34; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10022-31-8.;KG;;;;;
232;359009 - NITRATO DE CÁLCIO (TETRAHIDRATADO;NITRATO DE CÁLCIO (TETRAHIDRATADO, ASPECTO FÍSICO CRISTAL BRANCO, INODORO, HIGROSCÓPICO, FÓRMULA QUÍMICA CA(NO3)2.4H2O ), MASSA MOLECULAR 236,15, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA  CAS 13477-34-4.;KG; HIGROSCÓPICO; FÓRMULA QUÍMICA BI(NO3)3.5H2O ; PESO MOLECULAR 485;7; TEOR DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10035-06-0.;G;;;;;
233;400839 - NITRATO DE CHUMBO;NITRATO DE CHUMBO, ASPECTO FÍSICO CRISTAL BRANCO, INODORO, PESO MOLECULAR 331,21, COMPOSIÇÃO QUÍMICA PB(NO3)2 (CHUMBO II), GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 10099-74-8.;G; INODORO; HIGROSCÓPICO; FÓRMULA QUÍMICA CA(NO3)2.4H2O ); MASSA MOLECULAR 236;15; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA  CAS 13477-34-4.;KG;;;;
234;358985 - NITRATO DE ESTRÔNCIO;NITRATO DE ESTRÔNCIO, ASPECTO FÍSICO PÓ BRANCO, INODORO, COMPOSIÇÃO SR(NO3)2, PESO MOLECULAR 211,63, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA  CAS 10042-76-9.;G; INODORO; PESO MOLECULAR 331;21; COMPOSIÇÃO QUÍMICA PB(NO3)2 (CHUMBO II); GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10099-74-8.;G;;;;;
235;358984 - NITRATO DE FERRO  MONOHIDRATADO;NITRATO DE FERRO III  NONOHIDRATADO  – ASPECTO FÍSICO CRISTAIS INCOLORES A VIOLETA PÁLIDO, HIDROSCÓPICOS, PESO MOLECULAR 404,00 , COMPOSIÇÃO QUÍMICA DE Fe(NO3)3.9H2O(FERRO III) GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A.;KG; INODORO; COMPOSIÇÃO SR(NO3)2; PESO MOLECULAR 211;63; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA  CAS 10042-76-9.;G;;;;;
236;358986 - NITRATO DE MAGNÉSIO hexahidratado;NITRATO DE MAGNÉSIO hexahidratado ASPECTO FÍSICO, CRISTAL BRANCO, INODORO, HIGROSCÓPICO, MG(NO3)2.6H2O (, 256,41 G/MOL, PUREZA MÍNIMA DE 98%, REAGENTE P.A., CAS 13446-18-9.;KG;;;;;;;;;;;;;
237;357897 - NITRATO DE POTÁSSIO;NITRATO DE POTÁSSIO,  CRISTAL BRANCO,  INODORO, 101,10 G/MOL,  KNO3, PUREZA MÍNIMA DE 99%, REAGENTE P.A.,  CAS 7757−79−1.;KG; INODORO; HIGROSCÓPICO; MG(NO3)2.6H2O (;256;41 G/MOL; PUREZA MÍNIMA DE 98%; REAGENTE P.A.; CAS 13446-18-9.;KG;;;;
238;400842 - NITRATO DE PRATA;NITRATO DE PRATA,  CRISTAL INCOLOR, TRANSPARENTE,  INODORO,  AGNO3,  169,87 G/MOL,  PUREZA MÍNIMA DE 99,8%, REAGENTE P.A. ACS ISO, CAS 7 7 6 1−8 8−8.;G;  INODORO;101;10 G/MOL;  KNO3; PUREZA MÍNIMA DE 99%; REAGENTE P.A.;  CAS 7757−79−1.;KG;;;;;
239;358988 - NITRATO DE SÓDIO;NITRATO DE SÓDIO, CRISTAL BRANCO, INODORO, HIGROSCÓPICO, NANO3, 84,99 G/MOL, PUREZA MÍNIMA DE 99%, REAGENTE P.A., CAS 7631-99-4.;G; TRANSPARENTE;  INODORO;  AGNO3;169;87 G/MOL;  PUREZA MÍNIMA DE 99;8%; REAGENTE P.A. ACS ISO; CAS 7 7 6 1−8 8−8.;G;;;
240;359280 - NITRATO DE ZINCO hexahidratado;NITRATO DE ZINCO hexahidratado, ASPECTO FÍSICO CRISTAL INCOLOR A ESBRANQUIÇADO, LEVE ODOR NÍTRICO, FÓRMULA QUÍMICA ZN(NO3)2.6H2O (HEXAHIDRATADO), PESO MOLECULAR 297,49, GRAU DE PUREZA PUREZA MÍNIMA DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 10196-18-6.;G; INODORO; HIGROSCÓPICO; NANO3;84;99 G/MOL; PUREZA MÍNIMA DE 99%; REAGENTE P.A.; CAS 7631-99-4.;G;;;;
241;380677 - NITRITO DE SÓDIO;NITRITO DE SÓDIO, ASPECTO FÍSICO GRÂNULOS BRANCO/AMARELADOS, CRISTALINOS, INODOROS, FÓRMULA QUÍMICA NANO2, PESO MOLECULAR 68,99, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7632-00-0.;G; LEVE ODOR NÍTRICO; FÓRMULA QUÍMICA ZN(NO3)2.6H2O (HEXAHIDRATADO); PESO MOLECULAR 297;49; GRAU DE PUREZA PUREZA MÍNIMA DE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10196-18-6.;G;;;;;;
242;375775 - O-TOLIDINA;O – TOLIDINA (ORTOTOLIDINA), ASPECTO FÍSICO PÓ CRISTALINO ANCO À AVERMELHADO, FOTOSSENSÍVEL, FÓRMULA QUÍMICA C14H16N2, PESO MOLECULAR 212,29, GRAU DE PUREZA  MÍNIMA DE 98, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 119-93-7.;G; CRISTALINOS; INODOROS; FÓRMULA QUÍMICA NANO2; PESO MOLECULAR 68;99; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7632-00-0.;G;;;;
243;357684 - ÓLEO DE IMERSÃO;ÓLEO DE IMERSÃO, USO PARA MICROSCOPIA, ASPECTO FÍSICO LÍQUIDO LÍMPIDO, TRANSPARENTE, DENSIDADE 1,515.;FRASCO DE 250ML; FOTOSSENSÍVEL; FÓRMULA QUÍMICA C14H16N2; PESO MOLECULAR 212;29; GRAU DE PUREZA  MÍNIMA DE 98; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 119-93-7.;G;;;;;
244;334384 - ÓLEO DE IMERSÃO;ÓLEO DE IMERSÃO, USO PARA MICROSCOPIA, ASPECTO FÍSICO LÍQUIDO LÍMPIDO, TRANSPARENTE, DENSIDADE DENSIDADE 1,02 G/CM³. ;FRASCO DE 100ML; ASPECTO FÍSICO LÍQUIDO LÍMPIDO; TRANSPARENTE; DENSIDADE 1;515;FRASCO DE 250ML;;;;;;;;
245;17094 - OLEO DE PARAFINA;OLEO DE PARAFINA (ÓLEO MINERAL OU VASELINA LIQUIDA).;L; ASPECTO FÍSICO LÍQUIDO LÍMPIDO; TRANSPARENTE; DENSIDADE DENSIDADE 1;02 G/CM³. ;FRASCO DE 100ML;;;;;;;;
246;413285 - ORCINOL (5-METILBENZENO-1,3-DIOL);ORCINOL (5-METILBENZENO-1,3-DIOL), ASPECTO FÍSICO PÓ BRANCO, FÓRMULA QUÍMICA CH3C6H3-1,3-(OH)2, PESO MOLECULAR 124,14, CARACTERÍSTICA ADICIONAL REAGENTE P.A., PUREZA MÍNIMA MÍNIMO DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 504-15-4.;G;;;;;;;;;;;;;
247;347583 - OXALATO DE AMÔNIO  MONOHIDRATADO;OXALATO DE AMÔNIO MONOHIDRATADO, ASPECTO FÍSICO CRISTAIS BRANCOS, INODOROS, FÓRMULA QUÍMICA (NH4)2C2O4.H2O, PESO MOLECULAR 142,11, GRAU DE PUREZA MÍNIMA  DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A.,  NÚMERO DE REFERÊNCIA QUÍMICA CAS 6009-70-7.;G;3-DIOL); ASPECTO FÍSICO PÓ BRANCO; FÓRMULA QUÍMICA CH3C6H3-1;3-(OH)2; PESO MOLECULAR 124;14; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; PUREZA MÍNIMA MÍNIMO DE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 504-15-4.;G;;;
248;347581 - OXALATO DE POTÁSSIO  MONOHIDRATADO;OXALATO DE POTÁSSIO  MONOHIDRATADO, ASPECTO FÍSICO PÓ OU CRISTAL BRANCO, INODORO, FÓRMULA QUÍMICA K2(COO)2.H2O, MASSA MOLECULAR 184,23, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 6487-48-5.;G; INODOROS; FÓRMULA QUÍMICA (NH4)2C2O4.H2O; PESO MOLECULAR 142;11; GRAU DE PUREZA MÍNIMA  DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.;  NÚMERO DE REFERÊNCIA QUÍMICA CAS 6009-70-7.;G;;;;;
249;413340 - ÓXIDO DE ARSÊNIO III;ÓXIDO DE ARSÊNIO III, ASPECTO FÍSICO PÓ BRANCO, FÓRMULA QUÍMICA AS2O3, PESO MOLECULAR 197,84, CARACTERÍSTICA ADICIONAL REAGENTE P.A., PUREZA MÍNIMA MÍNIMO DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 1327-53-3.;G; INODORO; FÓRMULA QUÍMICA K2(COO)2.H2O; MASSA MOLECULAR 184;23; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 6487-48-5.;G;;;;;
250;348679 - ÓXIDO DE CÁLCIO;ÓXIDO DE CÁLCIO, ASPECTO FÍSICO PÓ BRANCO OU LEVEMENTE AMARELADO, INODORO, PESO MOLECULAR 56,08, FÓRMULA QUÍMICA CAO, GRAU DE PUREZA MÍNIMA DE 95%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 1305-78-8.;KG; FÓRMULA QUÍMICA AS2O3; PESO MOLECULAR 197;84; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; PUREZA MÍNIMA MÍNIMO DE 99%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1327-53-3.;G;;;;;;
251;347531 - ÓXIDO DE FERRO III;OXIDO DE FERRO III, ASPECTO FÍSICO PÓ CASTANHO AVERMELHADO ESCURO, FÓRMULA QUÍMICA FE2O3, PESO MOLECULAR 159,69, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 1309-37-1.;G; INODORO; PESO MOLECULAR 56;8; FÓRMULA QUÍMICA CAO; GRAU DE PUREZA MÍNIMA DE 95%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1305-78-8.;KG;;;;;
252;353337 - ÓXIDO DE MAGNÉSIO;ÓXIDO DE MAGNÉSIO, ASPECTO FÍSICO PÓ FINO, LEVE, BRANCO, INODORO, PESO MOLECULAR 40,30, FÓRMULA QUÍMICA MGO, TEOR DE PUREZA MÍNIMA DE 95%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 1309-48-4.;KG; FÓRMULA QUÍMICA FE2O3; PESO MOLECULAR 159;69; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1309-37-1.;G;;;;;;
253;347477 - ÓXIDO DE MERCÚRIO II;ÓXIDO DE MERCÚRIO II, ASPECTO FÍSICO CRISTAIS AMARELOS, INODOROS, PESO MOLECULAR 216,59, FÓRMULA QUÍMICA HGO, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. / ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 21908-53-2.;G; LEVE; BRANCO; INODORO; PESO MOLECULAR 40;30; FÓRMULA QUÍMICA MGO; TEOR DE PUREZA MÍNIMA DE 95%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1309-48-4.;KG;;;
254;361551 - ÓXIDO DE ZINCO;ÓXIDO DE ZINCO, ASPECTO FÍSICO PÓ FINÍSSIMO, BRANCO AMARELADO, INODORO, FÓRMULA QUÍMICA ZNO, PESO MOLECULAR 81,38, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 1314-13-2.;G; INODOROS; PESO MOLECULAR 216;59; FÓRMULA QUÍMICA HGO; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. / ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 21908-53-2.;G;;;;;
255;389107 - PARAFINA;PARAFINA, ASPECTO FÍSICO HISTOLÓGICA, SÓLIDA, BRANCA, PONTO FUSÃO 60 A 62, APRESENTAÇÃO EM PASTILHA/KG.;KG; BRANCO AMARELADO; INODORO; FÓRMULA QUÍMICA ZNO; PESO MOLECULAR 81;38; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1314-13-2.;G;;;;
256;345465 - PARAFINA;PARAFINA,  HISTOLÓGICA PURIFICADA, SÓLIDA,  BRANCA,  0,770 A 0, 790G/CM3,  56 A 58 °C. APRESENTAÇÃO EM BASTÃO.;KG; SÓLIDA; BRANCA; PONTO FUSÃO 60 A 62; APRESENTAÇÃO EM PASTILHA/KG.;KG;;;;;;;;
257;375421 - PARAFORMALDEÍDO;PARAFORMALDEÍDO, PÓ BRANCO,ODOR FORTE E PUNGENTE, 30,03 G/MOL, (CH2O)N(P−FORMALDEÍDO), PUREZA MÍNIMA DE 95%, CAS 3 0 5 2 5 − 8 9 − 4.;G; SÓLIDA;  BRANCA;0;770 A 0; 790G/CM3;  56 A 58 °C. APRESENTAÇÃO EM BASTÃO.;KG;;;;;;
258;360849 - PERMANGANATO DE POTÁSSIO;PERMANGANATO DE POTÁSSIO, ASPECTO FÍSICO PÓ CRISTALINO MARROM VIOLÁCEO, INODORO, FÓRMULA QUÍMICA KMNO4, PESO MOLECULAR 158,03, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7722-64-7.;G;ODOR FORTE E PUNGENTE;30;03 G/MOL; (CH2O)N(P−FORMALDEÍDO); PUREZA MÍNIMA DE 95%; CAS 3 0 5 2 5 − 8 9 − 4.;G;;;;;;
259;277319 - ÁGUA OXIGENADA;PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA), TIPO 10 VOLUMES. ;FRASCO DE 100ML; INODORO; FÓRMULA QUÍMICA KMNO4; PESO MOLECULAR 158;3; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7722-64-7.;G;;;;;
260;278441 - PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA);PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA), TIPO 30 VOLUMES.;L;FRASCO DE 100ML;;;;;;;;;;;;
261;382555 - PERÓXIDO DE HIDROGÊNIO;PERÓXIDO DE HIDROGÊNIO, ASPECTO FÍSICO LÍQUIDO INCOLOR, INSTÁVEL, CORROSIVO, COMPOSIÇÃO BÁSICA H202, PESO MOLECULAR 34,01, PUREZA MÍNIMA TEOR DE 35%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7722-84-1.;L;L;;;;;;;;;;;;
262;354209 - PERÓXIDO DE SÓDIO;PERÓXIDO DE SÓDIO, ASPECTO FÍSICO GRANULADO, AMARELO CLARO, INODORO, HIGROSCÓPICO, COMPOSIÇÃO BÁSICA NA2O2, PESO MOLECULAR 77,98, TEOR DE PUREZA MÍNIMA DE 95%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 1313-60-6.;G; INSTÁVEL; CORROSIVO; COMPOSIÇÃO BÁSICA H202; PESO MOLECULAR 34;1; PUREZA MÍNIMA TEOR DE 35%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7722-84-1.;L;;;;;
263;412699 - PERSULFATO DE AMÔNIO;PERSULFATO DE AMÔNIO, ASPECTO FÍSICO PÓ CRISTALINO BRANCO, INODORO, COMPOSIÇÃO BÁSICA (NH4)2S2O8, PESO MOLECULAR 228,20, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7727-54-0.;G; AMARELO CLARO; INODORO; HIGROSCÓPICO; COMPOSIÇÃO BÁSICA NA2O2; PESO MOLECULAR 77;98; TEOR DE PUREZA MÍNIMA DE 95%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1313-60-6.;G;;;
264;400835 - PERSULFATO DE POTÁSSIO;PERSULFATO DE POTÁSSIO, ASPECTO FÍSICO PÓ BRANCO, INODORO, FÓRMULA QUÍMICA K2S2O8, PESO MOLECULAR 270,32, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7727-21-1.;KG; INODORO; COMPOSIÇÃO BÁSICA (NH4)2S2O8; PESO MOLECULAR 228;20; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7727-54-0.;G;;;;;
265;348853 - PIRIDINA;PIRIDINA, ASPECTO FÍSICO LÍQUIDO INCOLOR OU AMARELADO, ODOR PENETRANTE, PESO MOLECULAR 79,1, FÓRMULA QUÍMICA C5H5N, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 110-86-1.;L; INODORO; FÓRMULA QUÍMICA K2S2O8; PESO MOLECULAR 270;32; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7727-21-1.;KG;;;;;
266;416784 - POLIETILENOGLICOL (MACROGOL);POLIETILENOGLICOL (MACROGOL), ASPECTO FÍSICO FLOCOS CEROSOS BRANCOS A QUASE BRANCOS, ODOR FRACO, PESO MOLECULAR EM TORNO DE 4.000 G/MOL (PEG 4.000), FÓRMULA QUÍMICA H(OCH2CH2)NOH, NÚMERO DE REFERÊNCIA QUÍMICA CAS 25322-68-3.;KG; ODOR PENETRANTE; PESO MOLECULAR 79;1; FÓRMULA QUÍMICA C5H5N; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 110-86-1.;L;;;;;
267;416785 - POLIETILENOGLICOL (MACROGOL);POLIETILENOGLICOL (MACROGOL), ASPECTO FÍSICO FLOCOS CEROSOS BRANCOS A QUASE BRANCOS, ODOR FRACO, PESO MOLECULAR EM TORNO DE 6.000 G/MOL (PEG 6.000), FÓRMULA QUÍMICA H(OCH2CH2)NOH, NÚMERO DE REFERÊNCIA QUÍMICA CAS 25322-68-3.;KG; ODOR FRACO; PESO MOLECULAR EM TORNO DE 4.000 G/MOL (PEG 4.000); FÓRMULA QUÍMICA H(OCH2CH2)NOH; NÚMERO DE REFERÊNCIA QUÍMICA CAS 25322-68-3.;KG;;;;;;;;
268;416786 - POLIETILENOGLICOL (MACROGOL);POLIETILENOGLICOL (MACROGOL), ASPECTO FÍSICO FLOCOS OU PÓ BRANCO A QUASE BRANCO, CEROSO, PESO MOLECULAR EM TORNO DE 1.500 G/MOL (PEG 1.500), FÓRMULA QUÍMICA H(OCH2CH2)NOH, NÚMERO DE REFERÊNCIA QUÍMICA CAS 25322-68-3.;KG; ODOR FRACO; PESO MOLECULAR EM TORNO DE 6.000 G/MOL (PEG 6.000); FÓRMULA QUÍMICA H(OCH2CH2)NOH; NÚMERO DE REFERÊNCIA QUÍMICA CAS 25322-68-3.;KG;;;;;;;;
